index,file_path,caption
176,background_asset/KYJ/14_office_11/officeA3.jpg,"The mood of this studio image is promising and studio lightening is concentrated,
    this image includes a computer monitor, and the background color is Navy blue."
177,background_asset/KYJ/14_office_11/officeA4.jpg,"The mood of this studio image is solitary and studio lightening is concentrated,
    this image includes a drop-leaf table, and the background color is Navy blue."
178,background_asset/KYJ/14_office_11/officeA_v1.jpg,"The mood of this studio image is solitary and studio lightening is cozy,
    this image includes a lectern, reading desk, and the background color is Navy blue."
179,background_asset/KYJ/14_office_11/officeA_v2.jpg,"The mood of this studio image is solitary and studio lightening is cozy,
    this image includes a lectern, reading desk, and the background color is Navy blue."
180,background_asset/KYJ/14_office_11/officeB1.jpg,"The mood of this studio image is solitary and studio lightening is concentrated,
    this image includes a desk, and the background color is Navy blue."
181,background_asset/KYJ/14_office_11/officeB2.jpg,"The mood of this studio image is solitary and studio lightening is concentrated,
    this image includes a desk, and the background color is Navy blue."
182,background_asset/KYJ/14_office_11/officeB3.jpg,"The mood of this studio image is promising and studio lightening is cozy,
    this image includes a desk, and the background color is Navy blue."
183,background_asset/KYJ/14_office_11/officeB4.jpg,"The mood of this studio image is cozy and studio lightening is cozy,
    this image includes a coffer, and the background color is Charcoal."
184,background_asset/KYJ/14_office_11/officeB_v1.jpg,"The mood of this studio image is promising and studio lightening is cozy,
    this image includes a desk, and the background color is Navy blue."
185,background_asset/KYJ/15_bathroom_12/bathroomA1.jpg,"The mood of this studio image is cozy and studio lightening is cozy,
    this image includes a tub, vat, and the background color is Khaki."
186,background_asset/KYJ/15_bathroom_12/bathroomA2.jpg,"The mood of this studio image is promising and studio lightening is cozy,
    this image includes a tub, vat, and the background color is Gray."
187,background_asset/KYJ/15_bathroom_12/bathroomA3.jpg,"The mood of this studio image is relaxing and studio lightening is cozy,
    this image includes a basin, and the background color is Gray."
188,background_asset/KYJ/15_bathroom_12/bathroomA4.jpg,"The mood of this studio image is cozy and studio lightening is cozy,
    this image includes a washbasin, handbasin, and the background color is Silver."
189,background_asset/KYJ/15_bathroom_12/bathroomA_v1.jpg,"The mood of this studio image is cozy and studio lightening is cozy,
    this image includes a tub, vat, and the background color is Khaki."
190,background_asset/KYJ/15_bathroom_12/bathroomA_v2.jpg,"The mood of this studio image is cozy and studio lightening is cozy,
    this image includes a tub, vat, and the background color is Gray."
191,background_asset/KYJ/15_bathroom_12/bathroomB1.jpg,"The mood of this studio image is cozy and studio lightening is cozy,
    this image includes a washstand, wash-hand stand, and the background color is Teal."
192,background_asset/KYJ/15_bathroom_12/bathroomB2.jpg,"The mood of this studio image is cozy and studio lightening is cozy,
    this image includes a hope chest, wedding chest, and the background color is Teal."
193,background_asset/KYJ/15_bathroom_12/bathroomB3.jpg,"The mood of this studio image is cozy and studio lightening is cozy,
    this image includes a chest of drawers, chest, and the background color is Teal."
194,background_asset/KYJ/15_bathroom_12/bathroomB4.jpg,"The mood of this studio image is cozy and studio lightening is cozy,
    this image includes a bathtub, bathing tub, and the background color is Teal."
195,background_asset/KYJ/15_bathroom_12/bathroomB_v1.jpg,"The mood of this studio image is cozy and studio lightening is cozy,
    this image includes a hope chest, wedding chest, and the background color is Teal."
196,background_asset/KYJ/15_bathroom_12/bathroomB_v2.jpg,"The mood of this studio image is discouraging and studio lightening is cozy,
    this image includes a washstand, wash-hand stand, and the background color is Teal."
