file_path, caption
background_asset/KYJ/14_office_11/officeB1.jpg,"The mood of this studio image is solitary and studio lightening is concentrated,
    this image includes a desk, and the background color is Navy blue."
background_asset/KYJ/14_office_11/officeB2.jpg,"The mood of this studio image is solitary and studio lightening is concentrated,
    this image includes a desk, and the background color is Navy blue."
background_asset/KYJ/14_office_11/officeB3.jpg,"The mood of this studio image is promising and studio lightening is cozy,
    this image includes a desk, and the background color is Navy blue."
background_asset/KYJ/14_office_11/officeB4.jpg,"The mood of this studio image is cozy and studio lightening is cozy,
    this image includes a coffer, and the background color is Charcoal."
background_asset/KYJ/14_office_11/officeB_v1.jpg,"The mood of this studio image is promising and studio lightening is cozy,
    this image includes a desk, and the background color is Navy blue."
background_asset/KYJ/15_bathroom_12/bathroomA1.jpg,"The mood of this studio image is cozy and studio lightening is cozy,
    this image includes a tub, vat, and the background color is Khaki."
background_asset/KYJ/15_bathroom_12/bathroomA2.jpg,"The mood of this studio image is promising and studio lightening is cozy,
    this image includes a tub, vat, and the background color is Gray."
background_asset/KYJ/15_bathroom_12/bathroomA3.jpg,"The mood of this studio image is relaxing and studio lightening is cozy,
    this image includes a basin, and the background color is Gray."
background_asset/KYJ/15_bathroom_12/bathroomA4.jpg,"The mood of this studio image is cozy and studio lightening is cozy,
    this image includes a washbasin, handbasin, and the background color is Silver."
background_asset/KYJ/15_bathroom_12/bathroomA_v1.jpg,"The mood of this studio image is cozy and studio lightening is cozy,
    this image includes a tub, vat, and the background color is Khaki."
background_asset/KYJ/15_bathroom_12/bathroomA_v2.jpg,"The mood of this studio image is cozy and studio lightening is cozy,
    this image includes a tub, vat, and the background color is Gray."
background_asset/KYJ/15_bathroom_12/bathroomB1.jpg,"The mood of this studio image is cozy and studio lightening is cozy,
    this image includes a washstand, wash-hand stand, and the background color is Teal."
background_asset/KYJ/15_bathroom_12/bathroomB2.jpg,"The mood of this studio image is cozy and studio lightening is cozy,
    this image includes a hope chest, wedding chest, and the background color is Teal."
background_asset/KYJ/15_bathroom_12/bathroomB3.jpg,"The mood of this studio image is cozy and studio lightening is cozy,
    this image includes a chest of drawers, chest, and the background color is Teal."
background_asset/KYJ/15_bathroom_12/bathroomB4.jpg,"The mood of this studio image is cozy and studio lightening is cozy,
    this image includes a bathtub, bathing tub, and the background color is Teal."
background_asset/KYJ/15_bathroom_12/bathroomB_v1.jpg,"The mood of this studio image is cozy and studio lightening is cozy,
    this image includes a hope chest, wedding chest, and the background color is Teal."
background_asset/KYJ/15_bathroom_12/bathroomB_v2.jpg,"The mood of this studio image is discouraging and studio lightening is cozy,
    this image includes a washstand, wash-hand stand, and the background color is Teal."
